repo_full,detector_variant,metric,window_weeks,window_role,threshold,threshold_role,persistence_weeks,persistence_role,affected_metrics,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,scenario_count,mean_precision,precision_valid_observations,mean_recall,recall_valid_observations,mean_false_alarm_rate,false_alarm_rate_valid_observations,mean_episode_detection_rate,episode_detection_rate_valid_observations,mean_detection_delay_weeks,detection_delay_weeks_valid_observations,mean_boundary_overlap,boundary_overlap_valid_observations,mean_alarm_duration_weeks,alarm_duration_weeks_valid_observations,mean_unevaluable_fraction,unevaluable_fraction_valid_observations
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,controlled,100,,0,,0,0.0,80,0.0,100,,0,,0,0.0,100,0.8991666666666667,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,none,100,0.5862068965517241,29,0.1808510638297872,94,0.015,100,0.17,100,0.0,17,0.1808510638297872,94,0.29,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,100,0.945,100,0.62,100,0.0157142857142857,100,1.0,100,0.84,100,0.6016666666666668,100,1.27,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,controlled,100,1.0,3,0.1875,16,0.0,80,0.03,100,0.0,3,0.1875,16,0.03,100,0.9125,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,none,100,0.925,100,0.59,100,0.0214285714285714,100,1.0,100,0.86,100,0.5650000000000001,100,1.29,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,100,0.965,100,0.7825,100,0.028000000000000004,100,1.0,100,1.0,100,0.7615000000000001,100,3.14,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,100,1.0,10,0.1367521367521367,39,0.0,84,0.1,100,1.0,10,0.1367521367521367,39,0.12,100,0.9161111111111111,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,none,100,0.965,100,0.79,100,0.028000000000000004,100,1.0,100,1.0,100,0.769,100,3.14,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,low_volume,none,100,1.0,100,0.6899999999999997,100,0.0,100,1.0,100,1.0,100,0.6899999999999997,100,5.28,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,controlled,100,1.0,11,0.2155172413793103,29,0.0,39,0.11,100,1.0,11,0.2155172413793103,29,0.15,100,0.9772222222222227,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,none,100,1.0,100,0.7132142857142854,100,0.0,100,1.0,100,1.0,100,0.7132142857142854,100,5.38,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",1,observed,none,100,0.3333333333333333,21,0.075268817204301,93,0.0175,100,0.07,100,0.0,7,0.075268817204301,93,0.21,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",2,observed,none,100,0.93,100,0.58,100,0.0199999999999999,100,1.0,100,0.95,100,0.5566666666666669,100,1.19,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",4,observed,none,100,0.9725,100,0.7725,100,0.022,100,1.0,100,1.0,100,0.7559999999999999,100,3.11,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",8,observed,none,100,1.0,100,0.90875,100,0.0,100,1.0,100,1.0,100,0.90875,100,7.0,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",1,observed,none,100,0.0,5,0.0,91,0.00625,100,0.0,100,,0,0.0,91,0.05,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",2,observed,none,100,0.8055555555555556,18,0.09,100,0.0099999999999999,100,0.18,100,1.0,18,0.0783333333333333,100,0.25,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",4,observed,none,100,1.0,34,0.1325,100,0.0,100,0.34,100,1.088235294117647,34,0.1325,100,0.52,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",8,observed,none,100,1.0,11,0.0148214285714285,100,0.0,100,0.11,100,1.5454545454545454,11,0.0148214285714285,100,0.11,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,low_volume,none,100,0.4761904761904761,21,0.108695652173913,92,0.01375,100,0.1,100,0.0,10,0.108695652173913,92,0.21,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,controlled,100,,0,,0,0.0,86,0.0,100,,0,,0,0.0,100,0.8977777777777781,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,none,100,0.6190476190476191,21,0.1428571428571428,91,0.01,100,0.13,100,0.0,13,0.1428571428571428,91,0.21,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,100,0.965,100,0.575,100,0.0099999999999999,100,1.0,100,0.95,100,0.5633333333333334,100,1.12,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,controlled,100,1.0,3,0.0714285714285714,42,0.0,77,0.03,100,0.0,3,0.0714285714285714,42,0.03,100,0.9108333333333336,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,none,100,0.965,100,0.62,100,0.0099999999999999,100,1.0,100,0.89,100,0.6083333333333334,100,1.18,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,100,0.96,100,0.7775,100,0.032,100,1.0,100,1.0,100,0.7535,100,3.16,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,100,1.0,24,0.2581699346405228,51,0.0,74,0.24,100,1.0,24,0.2581699346405228,51,0.28,100,0.9230555555555554,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,none,100,0.9775,100,0.785,100,0.018,100,1.0,100,1.0,100,0.7715000000000001,100,3.09,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,low_volume,none,100,1.0,100,0.7201785714285711,100,0.0,100,1.0,100,1.0,100,0.7201785714285711,100,5.41,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,controlled,100,1.0,24,0.40674603174603174,42,0.0,36,0.24,100,1.0,24,0.40674603174603174,42,0.31,100,0.9722222222222224,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,none,100,1.0,100,0.6760714285714283,100,0.0,100,1.0,100,1.0,100,0.6760714285714283,100,5.22,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,high,"{""rerun_rate"": 0.2}",1,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,1.0,6,0.03,100,0.0,100,0.06,100,1.0,6,0.03,100,0.06,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,high,"{""rerun_rate"": 0.2}",4,observed,none,100,1.0,27,0.075,100,0.0,100,0.27,100,1.3333333333333333,27,0.075,100,0.27,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,high,"{""rerun_rate"": 0.2}",8,observed,none,100,1.0,67,0.0910714285714286,100,0.0,100,0.67,100,1.507462686567164,67,0.0910714285714286,100,0.68,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,low,"{""rerun_rate"": 0.05}",1,observed,none,100,,0,0.0,90,0.0,100,0.0,100,,0,0.0,90,0.0,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,low,"{""rerun_rate"": 0.05}",2,observed,none,100,1.0,2,0.01,100,0.0,100,0.02,100,1.0,2,0.01,100,0.02,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,low,"{""rerun_rate"": 0.05}",4,observed,none,100,1.0,2,0.006666666666666601,100,0.0,100,0.02,100,2.0,2,0.006666666666666601,100,0.02,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,low,"{""rerun_rate"": 0.05}",8,observed,none,100,1.0,14,0.0185714285714285,100,0.0,100,0.14,100,1.4285714285714286,14,0.0185714285714285,100,0.14,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,low_volume,none,100,,0,0.0,93,0.0,100,0.0,100,,0,0.0,93,0.0,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,observed,controlled,100,,0,,0,0.0,83,0.0,100,,0,,0,0.0,100,0.8972222222222223,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,observed,none,100,,0,0.0,87,0.0,100,0.0,100,,0,0.0,87,0.0,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,low_volume,none,100,1.0,3,0.015,100,0.0,100,0.03,100,1.0,3,0.015,100,0.03,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,controlled,100,,0,0.0,45,0.0,71,0.0,100,,0,0.0,45,0.0,100,0.9130555555555558,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,1.0,4,0.02,100,0.0,100,0.04,100,1.0,4,0.02,100,0.04,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,low_volume,none,100,1.0,12,0.0358333333333333,100,0.0,100,0.12,100,1.5833333333333333,12,0.0358333333333333,100,0.12,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,observed,controlled,100,1.0,6,0.0355555555555555,75,0.0,68,0.06,100,1.5,6,0.0355555555555555,75,0.06,100,0.901944444444444,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,observed,none,100,1.0,13,0.0383333333333333,100,0.0,100,0.13,100,1.5384615384615385,13,0.0383333333333333,100,0.13,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,low_volume,none,100,1.0,20,0.0282142857142857,100,0.0,100,0.2,100,1.55,20,0.0282142857142857,100,0.21,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,observed,controlled,100,1.0,23,0.1356410256410256,65,0.0,31,0.23,100,1.3043478260869563,23,0.1356410256410256,65,0.23,100,0.946388888888889,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,observed,none,100,1.0,35,0.046607142857142805,100,0.0,100,0.35,100,1.457142857142857,35,0.046607142857142805,100,0.35,100,0.75,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,high,"{""failure_rate"": 0.2}",1,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,90,0.0,100,0.0,100,,0,0.0,90,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,high,"{""failure_rate"": 0.2}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,high,"{""failure_rate"": 0.2}",8,observed,none,100,,0,0.0,100,0.0,63,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,low,"{""failure_rate"": 0.05}",1,observed,none,100,,0,0.0,81,0.0,100,0.0,100,,0,0.0,81,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,low,"{""failure_rate"": 0.05}",2,observed,none,100,,0,0.0,87,0.0,100,0.0,100,,0,0.0,87,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,low,"{""failure_rate"": 0.05}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,low,"{""failure_rate"": 0.05}",8,observed,none,100,,0,0.0,100,0.0,65,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",1,low_volume,none,100,,0,0.0,81,0.0,100,0.0,100,,0,0.0,81,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",1,observed,controlled,100,,0,,0,0.0,70,0.0,100,,0,,0,0.0,100,0.9283333333333336,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",1,observed,none,100,,0,0.0,81,0.0,100,0.0,100,,0,0.0,81,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,86,0.0,100,0.0,100,,0,0.0,86,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",2,observed,controlled,100,,0,0.0,40,0.0,63,0.0,100,,0,0.0,40,0.0,100,0.9238888888888898,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",2,observed,none,100,,0,0.0,89,0.0,100,0.0,100,,0,0.0,89,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",4,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",4,observed,controlled,100,,0,0.0,57,0.0,58,0.0,100,,0,0.0,57,0.0,100,0.9300000000000004,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",8,low_volume,none,100,,0,0.0,100,0.0,62,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",8,observed,controlled,100,,0,0.0,63,,0,0.0,100,,0,0.0,63,0.0,100,0.9600000000000004,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",8,observed,none,100,,0,0.0,100,0.0,67,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",1,observed,none,100,,0,0.0,88,0.0,100,0.0,100,,0,0.0,88,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,87,0.0,100,0.0,100,,0,0.0,87,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",4,observed,none,100,1.0,1,0.0033333333333333006,100,0.0,100,0.01,100,2.0,1,0.0033333333333333006,100,0.01,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,100,,0,0.0,100,0.0,71,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",1,observed,none,100,,0,0.0,73,0.0,100,0.0,100,,0,0.0,73,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",2,observed,none,100,,0,0.0,87,0.0,100,0.0,100,,0,0.0,87,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",8,observed,none,100,,0,0.0,100,0.0,64,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",1,low_volume,none,100,,0,0.0,83,0.0,100,0.0,100,,0,0.0,83,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",1,observed,controlled,100,,0,,0,0.0,76,0.0,100,,0,,0,0.0,100,0.910277777777778,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",1,observed,none,100,,0,0.0,78,0.0,100,0.0,100,,0,0.0,78,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",2,low_volume,none,100,,0,0.0,85,0.0,100,0.0,100,,0,0.0,85,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",2,observed,controlled,100,,0,0.0,43,0.0,71,0.0,100,,0,0.0,43,0.0,100,0.9208333333333336,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",4,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",4,observed,controlled,100,,0,0.0,38,0.0,47,0.0,100,,0,0.0,38,0.0,100,0.9552777777777776,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,100,,0,0.0,100,0.0,63,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,controlled,100,,0,0.0,30,,0,0.0,100,,0,0.0,30,0.0,100,0.9863888888888891,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,100,,0,0.0,100,0.0,73,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,high,"{""latency_log"": 0.5}",1,observed,none,100,,0,0.0,84,0.0,100,0.0,100,,0,0.0,84,0.0,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,high,"{""latency_log"": 0.5}",2,observed,none,100,0.5,20,0.056818181818181795,88,0.0166666666666666,100,0.1,100,1.0,10,0.056818181818181795,88,0.2,100,0.7777777777777771,100
tektoncd/pipeline,union,composite,26.0,sensitivity,3.5,sensitivity,3.0,sensitivity,latency_log,high,"{""latency_log"": 0.5}",4,observed,none,100,0.9566666666666667,100,0.595,100,0.0325,100,1.0,100,2.0,100,0.5819999999999997,100,2.13,100,0.7777777777777771,100
