repo_full,detector_family,detector_variant,affected_metrics,dimensionality,duration_weeks,contrast,metric,altered_scenarios,observed_scenarios,difference_in_means,ci95_low,ci95_high,interpretation
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,2,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,2,low_volume_minus_observed,incremental_detected_within_1w_post,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,2,low_volume_minus_observed,incremental_detected_within_2w_post,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,2,low_volume_minus_observed,incremental_detected_within_4w_post,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,2,low_volume_minus_observed,strict_incremental_detection_delay_weeks,0,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,2,low_volume_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,2,low_volume_minus_observed,incremental_alarm_duration_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,2,low_volume_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,2,low_volume_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,2,low_volume_minus_observed,incremental_boundary_overlap,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,2,low_volume_minus_observed,pair_unevaluable_fraction,100,100,0.0,-9.665086451891758e-19,9.665086451891758e-19,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,2,low_volume_minus_observed,injection_relative_precision,0,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,2,low_volume_minus_observed,injection_relative_false_alarm_rate,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,4,low_volume_minus_observed,strict_incremental_episode_detected,100,100,0.06,0.013218941339842062,0.10678105866015794,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,4,low_volume_minus_observed,total_operational_episode_detected,100,100,0.06,0.013218941339842062,0.10678105866015794,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,4,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,0.06,0.013218941339842062,0.10678105866015794,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,4,low_volume_minus_observed,incremental_detected_within_1w_post,100,100,0.06,0.013218941339842062,0.10678105866015794,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,4,low_volume_minus_observed,incremental_detected_within_2w_post,100,100,0.06,0.013218941339842062,0.10678105866015794,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,4,low_volume_minus_observed,incremental_detected_within_4w_post,100,100,0.06,0.013218941339842062,0.10678105866015794,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,4,low_volume_minus_observed,strict_incremental_detection_delay_weeks,6,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,4,low_volume_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,4,low_volume_minus_observed,incremental_alarm_duration_weeks,100,100,0.06,0.013218941339842062,0.10678105866015794,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,4,low_volume_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,4,low_volume_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,4,low_volume_minus_observed,incremental_boundary_overlap,100,100,0.01583333333333333,0.003397715699194467,0.028268950967472194,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,4,low_volume_minus_observed,pair_unevaluable_fraction,100,100,0.0,-9.665086451891758e-19,9.665086451891758e-19,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,4,low_volume_minus_observed,injection_relative_precision,6,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,4,low_volume_minus_observed,injection_relative_false_alarm_rate,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,8,low_volume_minus_observed,strict_incremental_episode_detected,100,100,0.1,0.04090486236973372,0.15909513763026628,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,8,low_volume_minus_observed,total_operational_episode_detected,100,100,0.1,0.04090486236973372,0.15909513763026628,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,8,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,0.1,0.04090486236973372,0.15909513763026628,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,8,low_volume_minus_observed,incremental_detected_within_1w_post,100,100,0.11,0.04836578916779549,0.1716342108322045,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,8,low_volume_minus_observed,incremental_detected_within_2w_post,100,100,0.11,0.04836578916779549,0.1716342108322045,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,8,low_volume_minus_observed,incremental_detected_within_4w_post,100,100,0.11,0.04836578916779549,0.1716342108322045,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,8,low_volume_minus_observed,strict_incremental_detection_delay_weeks,10,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,8,low_volume_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
containerd/containerd,causal_rolling_mad,rerun_rate,latency_log,1,8,low_volume_minus_observed,incremental_alarm_duration_weeks,100,100,0.11,0.04836578916779549,0.1716342108322045,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
